tg_00,tg_01,tg_02,tg_03,tg_04,tg_05,tg_06,tg_07,tg_08,tg_09,tg_10,tg_11,tg_12,tg_13
1.69113e-05,9.85210e-06,5.18727e-06,2.60607e-06,1.48886e-06,9.42991e-07,5.63658e-07,3.26598e-07,2.08100e-07,1.44673e-07,9.44920e-08,6.21417e-08,4.43111e-08,3.29162e-08
2.67563e-05,1.70928e-05,1.02695e-05,5.90480e-06,3.62875e-06,2.34185e-06,1.35465e-06,7.64139e-07,5.19523e-07,3.79311e-07,2.36373e-07,1.27129e-07,7.02367e-08,4.42653e-08
2.46704e-05,1.61655e-05,1.09999e-05,7.28824e-06,4.43623e-06,2.52393e-06,1.06891e-06,5.32033e-07,5.76489e-07,5.60261e-07,3.72936e-07,1.42895e-07,1.74425e-08,-1.48198e-08
2.87772e-05,1.82166e-05,1.05720e-05,5.81321e-06,3.57877e-06,2.39743e-06,1.49049e-06,8.59315e-07,5.26059e-07,3.46305e-07,2.09085e-07,1.27649e-07,8.68104e-08,6.14911e-08
2.76550e-05,1.75183e-05,1.01617e-05,5.57870e-06,3.43382e-06,2.30222e-06,1.43305e-06,8.25550e-07,5.03229e-07,3.29760e-07,1.98495e-07,1.21419e-07,8.29027e-08,5.87931e-08
2.87892e-05,1.80822e-05,1.00782e-05,5.21826e-06,3.21588e-06,2.26006e-06,1.52494e-06,8.96745e-07,4.84466e-07,2.72758e-07,1.55425e-07,1.15932e-07,9.88062e-08,7.68239e-08
2.58435e-05,1.65602e-05,1.02032e-05,6.05848e-06,3.70025e-06,2.30413e-06,1.23943e-06,6.79612e-07,5.08635e-07,4.01987e-07,2.55483e-07,1.24321e-07,5.48580e-08,2.88293e-08
2.82904e-05,1.79854e-05,1.04726e-05,5.77102e-06,3.56665e-06,2.40064e-06,1.50104e-06,8.68853e-07,5.31970e-07,3.50024e-07,2.11773e-07,1.30154e-07,8.91593e-08,6.34001e-08
2.80153e-05,1.77806e-05,1.02853e-05,5.61744e-06,3.47295e-06,2.35469e-06,1.49154e-06,8.66563e-07,5.20875e-07,3.35756e-07,2.01857e-07,1.27423e-07,9.04184e-08,6.53640e-08
2.75763e-05,1.75037e-05,1.01709e-05,5.59292e-06,3.45241e-06,2.32274e-06,1.45252e-06,8.40751e-07,5.14210e-07,3.38019e-07,2.04581e-07,1.26054e-07,8.65896e-08,6.16582e-08
2.76143e-05,1.75385e-05,1.02001e-05,5.61522e-06,3.46938e-06,2.33574e-06,1.46145e-06,8.46137e-07,5.17471e-07,3.40005e-07,2.05486e-07,1.26307e-07,8.65741e-08,6.15331e-08
2.76345e-05,1.75466e-05,1.01997e-05,5.61023e-06,3.46307e-06,2.32937e-06,1.45577e-06,8.41695e-07,5.14122e-07,3.37484e-07,2.03841e-07,1.25349e-07,8.60034e-08,6.11892e-08
2.79201e-05,1.78506e-05,1.04757e-05,5.83005e-06,3.63700e-06,2.46864e-06,1.55947e-06,9.14282e-07,5.67438e-07,3.78112e-07,2.31928e-07,1.43772e-07,9.87899e-08,7.04738e-08
2.76351e-05,1.75464e-05,1.01991e-05,5.60948e-06,3.46233e-06,2.32869e-06,1.45521e-06,8.41296e-07,5.13848e-07,3.37294e-07,2.03726e-07,1.25285e-07,8.59655e-08,6.11669e-08
2.60942e-05,1.63890e-05,9.41975e-06,5.13435e-06,3.14701e-06,2.10610e-06,1.31229e-06,7.61344e-07,4.69576e-07,3.11774e-07,1.90818e-07,1.18328e-07,8.14186e-08,5.82225e-08
2.76897e-05,1.75856e-05,1.02250e-05,5.62538e-06,3.47272e-06,2.33579e-06,1.45952e-06,8.43574e-07,5.15071e-07,3.37944e-07,2.03934e-07,1.25253e-07,8.58468e-08,6.10199e-08
2.77272e-05,1.76146e-05,1.02456e-05,5.63831e-06,3.48080e-06,2.34076e-06,1.46182e-06,8.44091e-07,5.14837e-07,3.37379e-07,2.03192e-07,1.24523e-07,8.52182e-08,6.05084e-08
2.76348e-05,1.75437e-05,1.01983e-05,5.60997e-06,3.46144e-06,2.32644e-06,1.45218e-06,8.38983e-07,5.12718e-07,3.36775e-07,2.03359e-07,1.24805e-07,8.54320e-08,6.07055e-08
1.21296e-05,6.04596e-06,2.86987e-06,1.43473e-06,6.41392e-07,1.94939e-07,-7.24611e-08,-8.60950e-08,5.92753e-09,4.98394e-08,4.06371e-08,4.90121e-09,-1.61243e-08,-1.74204e-08
2.17898e-05,1.39925e-05,8.96963e-06,5.61951e-06,3.44428e-06,2.07266e-06,1.02535e-06,5.53464e-07,4.81087e-07,4.18742e-07,2.74152e-07,1.22225e-07,4.00228e-08,1.38258e-08
2.77180e-05,1.72561e-05,9.46047e-06,4.79845e-06,2.94540e-06,2.09081e-06,1.43927e-06,8.55718e-07,4.55357e-07,2.50787e-07,1.43833e-07,1.13369e-07,1.00403e-07,7.92017e-08
2.12965e-05,1.41756e-05,9.53190e-06,6.19211e-06,3.84164e-06,2.30957e-06,1.12629e-06,6.09841e-07,5.52164e-07,4.91339e-07,3.24707e-07,1.43946e-07,4.56308e-08,1.48688e-08
2.71395e-05,1.71520e-05,9.90581e-06,5.40438e-06,3.31070e-06,2.21190e-06,1.37106e-06,7.84302e-07,4.73228e-07,3.06985e-07,1.83062e-07,1.11735e-07,7.64993e-08,5.42650e-08
2.79117e-05,1.76870e-05,1.01724e-05,5.51164e-06,3.40648e-06,2.32250e-06,1.48604e-06,8.65095e-07,5.11350e-07,3.23321e-07,1.92938e-07,1.24492e-07,9.08646e-08,6.64872e-08
4.41872e-05,2.82399e-05,1.68192e-05,9.57904e-06,5.96392e-06,3.96801e-06,2.42212e-06,1.41176e-06,9.25377e-07,6.51099e-07,4.06441e-07,2.36641e-07,1.48051e-07,1.00635e-07
4.24484e-05,2.69317e-05,1.58377e-05,8.88843e-06,5.49822e-06,3.65860e-06,2.24609e-06,1.31344e-06,8.53739e-07,5.96644e-07,3.74269e-07,2.23319e-07,1.44061e-07,9.97140e-08
4.31857e-05,2.76190e-05,1.64403e-05,9.35144e-06,5.82730e-06,3.88657e-06,2.38194e-06,1.39044e-06,9.07478e-07,6.35788e-07,3.96503e-07,2.32215e-07,1.46590e-07,1.00115e-07
8.92819e-05,5.85230e-05,3.56707e-05,2.06878e-05,1.31579e-05,8.96041e-06,5.63125e-06,3.34815e-06,2.18802e-06,1.53057e-06,9.61582e-07,5.76720e-07,3.74963e-07,2.60626e-07
4.33492e-05,2.77577e-05,1.65352e-05,9.40736e-06,5.86729e-06,3.91848e-06,2.40569e-06,1.40438e-06,9.14002e-07,6.38661e-07,3.97899e-07,2.33651e-07,1.48159e-07,1.01454e-07
4.31713e-05,2.76130e-05,1.64262e-05,9.33343e-06,5.81708e-06,3.88418e-06,2.38566e-06,1.39456e-06,9.09072e-07,6.36334e-07,3.97613e-07,2.34398e-07,1.49148e-07,1.02372e-07
4.32947e-05,2.77674e-05,1.65797e-05,9.46042e-06,5.91581e-06,3.95943e-06,2.43584e-06,1.42295e-06,9.24934e-07,6.45052e-07,4.00739e-07,2.34586e-07,1.48400e-07,1.01404e-07
4.37641e-05,2.80498e-05,1.67423e-05,9.54891e-06,5.96183e-06,3.98164e-06,2.44331e-06,1.42882e-06,9.34759e-07,6.56216e-07,4.09923e-07,2.40223e-07,1.51639e-07,1.03596e-07
4.31805e-05,2.76420e-05,1.64650e-05,9.37286e-06,5.85303e-06,3.91575e-06,2.41118e-06,1.41332e-06,9.22823e-07,6.46507e-07,4.04118e-07,2.38095e-07,1.51295e-07,1.03639e-07
4.32346e-05,2.76648e-05,1.64658e-05,9.36171e-06,5.83806e-06,3.90005e-06,2.39633e-06,1.40053e-06,9.12124e-07,6.37672e-07,3.97617e-07,2.33766e-07,1.48394e-07,1.01667e-07
4.32165e-05,2.76517e-05,1.64574e-05,9.35674e-06,5.83462e-06,3.89740e-06,2.39440e-06,1.39930e-06,9.11382e-07,6.37197e-07,3.97318e-07,2.33553e-07,1.48225e-07,1.01539e-07
4.32601e-05,2.76717e-05,1.64649e-05,9.35855e-06,5.83347e-06,3.89477e-06,2.39117e-06,1.39662e-06,9.09558e-07,6.35904e-07,3.96351e-07,2.32744e-07,1.47527e-07,1.00973e-07
4.32900e-05,2.76875e-05,1.64690e-05,9.35689e-06,5.83148e-06,3.89357e-06,2.39077e-06,1.39609e-06,9.08470e-07,6.34654e-07,3.95379e-07,2.32223e-07,1.47282e-07,1.00823e-07
4.33216e-05,2.77257e-05,1.65022e-05,9.37789e-06,5.84307e-06,3.89901e-06,2.39140e-06,1.39451e-06,9.06790e-07,6.33323e-07,3.94586e-07,2.31900e-07,1.47219e-07,1.00913e-07
4.26855e-05,2.72948e-05,1.62582e-05,9.25777e-06,5.76704e-06,3.84119e-06,2.34868e-06,1.37004e-06,8.96771e-07,6.30072e-07,3.93237e-07,2.29482e-07,1.44063e-07,9.80973e-08
2.64773e-05,1.90756e-05,1.26580e-05,7.74865e-06,5.07191e-06,3.51709e-06,2.24926e-06,1.34584e-06,8.71639e-07,6.03703e-07,3.78229e-07,2.29677e-07,1.52022e-07,1.06469e-07
4.28514e-05,2.73705e-05,1.62255e-05,9.18150e-06,5.72089e-06,3.82956e-06,2.36333e-06,1.38178e-06,8.92301e-07,6.18746e-07,3.84662e-07,2.27978e-07,1.46594e-07,1.01085e-07
4.31187e-05,2.76007e-05,1.64420e-05,9.35866e-06,5.83841e-06,3.89966e-06,2.39495e-06,1.40043e-06,9.14114e-07,6.40389e-07,3.99754e-07,2.34744e-07,1.48652e-07,1.01700e-07
4.25508e-05,2.73399e-05,1.64771e-05,9.51280e-06,5.93513e-06,3.92404e-06,2.36297e-06,1.37494e-06,9.24104e-07,6.65348e-07,4.18652e-07,2.38164e-07,1.43263e-07,9.53262e-08
4.04257e-05,2.60630e-05,1.58193e-05,9.20342e-06,5.74651e-06,3.78345e-06,2.25832e-06,1.31139e-06,8.93810e-07,6.51607e-07,4.11439e-07,2.30715e-07,1.35384e-07,8.87848e-08
3.73711e-05,2.40777e-05,1.44629e-05,8.29421e-06,5.19164e-06,3.46880e-06,2.12628e-06,1.24413e-06,8.18020e-07,5.76829e-07,3.60862e-07,2.10519e-07,1.31932e-07,8.97644e-08
3.99306e-05,2.56774e-05,1.52567e-05,8.62062e-06,5.39983e-06,3.65115e-06,2.28629e-06,1.34286e-06,8.53432e-07,5.82209e-07,3.60403e-07,2.18365e-07,1.45136e-07,1.01999e-07
6.04461e-05,4.03772e-05,2.51156e-05,1.48404e-05,9.58668e-06,6.61449e-06,4.21766e-06,2.54268e-06,1.67766e-06,1.18209e-06,7.49739e-07,4.54813e-07,2.98792e-07,2.09219e-07
4.12887e-05,2.63097e-05,1.55253e-05,8.73471e-06,5.42743e-06,3.63258e-06,2.24748e-06,1.31959e-06,8.54248e-07,5.94216e-07,3.72517e-07,2.24019e-07,1.46140e-07,1.01749e-07
6.84295e-06,5.00973e-06,3.37210e-06,2.10504e-06,1.41793e-06,1.01063e-06,6.64213e-07,4.08995e-07,2.72317e-07,1.92708e-07,1.22934e-07,7.52186e-08,4.98441e-08,3.50188e-08
5.02377e-05,3.27894e-05,2.00473e-05,1.17020e-05,7.39406e-06,4.95764e-06,3.03959e-06,1.78847e-06,1.19572e-06,8.55414e-07,5.39266e-07,3.12519e-07,1.93181e-07,1.30664e-07
2.10678e-05,1.37353e-05,7.98685e-06,4.33313e-06,2.78720e-06,2.02278e-06,1.40457e-06,8.54254e-07,4.87010e-07,2.92239e-07,1.74501e-07,1.25442e-07,1.01733e-07,7.76474e-08
9.77546e-06,6.70973e-06,3.96329e-06,2.13578e-06,1.45112e-06,1.14215e-06,8.68364e-07,5.48441e-07,2.97868e-07,1.66272e-07,9.88039e-08,8.09560e-08,7.29307e-08,5.78927e-08
9.79781e-06,6.80597e-06,4.35713e-06,2.61698e-06,1.72652e-06,1.21924e-06,7.98374e-07,4.86502e-07,3.15854e-07,2.18599e-07,1.37832e-07,8.53221e-08,5.77343e-08,4.09138e-08
9.14410e-06,6.32818e-06,3.75668e-06,2.02968e-06,1.38656e-06,1.09740e-06,8.38413e-07,5.30689e-07,2.88024e-07,1.60528e-07,9.54357e-08,7.85005e-08,7.09038e-08,5.63319e-08
3.01498e-05,2.04604e-05,1.26049e-05,7.29341e-06,4.81956e-06,3.49234e-06,2.38762e-06,1.47349e-06,9.08456e-07,5.96062e-07,3.72449e-07,2.48950e-07,1.84825e-07,1.36859e-07
9.32606e-06,6.43710e-06,3.78895e-06,2.02335e-06,1.38565e-06,1.10780e-06,8.56816e-07,5.43786e-07,2.90889e-07,1.58662e-07,9.37137e-08,7.93992e-08,7.33029e-08,5.86534e-08
1.29725e-05,8.40148e-06,4.48633e-06,2.11714e-06,1.42567e-06,1.20597e-06,1.00648e-06,6.42513e-07,3.00273e-07,1.28389e-07,6.79377e-08,7.99309e-08,8.91285e-08,7.50701e-08
2.29645e-05,1.47021e-05,8.39645e-06,4.47555e-06,2.82501e-06,2.01708e-06,1.37905e-06,8.28583e-07,4.67534e-07,2.77681e-07,1.64173e-07,1.17954e-07,9.59661e-08,7.33124e-08
9.15984e-06,6.33714e-06,3.75134e-06,2.01848e-06,1.38129e-06,1.09833e-06,8.43751e-07,5.34926e-07,2.88847e-07,1.59773e-07,9.48467e-08,7.89281e-08,7.18949e-08,5.72884e-08
9.16787e-06,6.34084e-06,3.75595e-06,2.02308e-06,1.38292e-06,1.09740e-06,8.41114e-07,5.32738e-07,2.87989e-07,1.59571e-07,9.46861e-08,7.84910e-08,7.13159e-08,5.67669e-08
9.10798e-06,6.27802e-06,3.70023e-06,1.97978e-06,1.34907e-06,1.07048e-06,8.21221e-07,5.18979e-07,2.78009e-07,1.52031e-07,8.94922e-08,7.50667e-08,6.89163e-08,5.50094e-08
-5.75618e-06,-1.42837e-06,2.96782e-07,6.20919e-07,7.67930e-07,8.17149e-07,7.46657e-07,5.17770e-07,2.98822e-07,1.77523e-07,1.12384e-07,9.23756e-08,8.20833e-08,6.51593e-08
9.22590e-06,6.40225e-06,3.80180e-06,2.05000e-06,1.40134e-06,1.11127e-06,8.50704e-07,5.38478e-07,2.91330e-07,1.61629e-07,9.59053e-08,7.93239e-08,7.19682e-08,5.72572e-08
9.15651e-06,6.33304e-06,3.75149e-06,2.02074e-06,1.38122e-06,1.09592e-06,8.39869e-07,5.31907e-07,2.87539e-07,1.59324e-07,9.45308e-08,7.83503e-08,7.11825e-08,5.66584e-08
9.19553e-06,6.35787e-06,3.76546e-06,2.02798e-06,1.38567e-06,1.09903e-06,8.41932e-07,5.33063e-07,2.88098e-07,1.59582e-07,9.46352e-08,7.84188e-08,7.12434e-08,5.67001e-08
4.29481e-06,3.06738e-06,1.73979e-06,8.64747e-07,6.51554e-07,6.02131e-07,5.33326e-07,3.53830e-07,1.74270e-07,8.19931e-08,4.72228e-08,5.05282e-08,5.32832e-08,4.43739e-08
8.86837e-06,6.17518e-06,3.67120e-06,1.97976e-06,1.35860e-06,1.08274e-06,8.33029e-07,5.28410e-07,2.85320e-07,1.57776e-07,9.36330e-08,7.79390e-08,7.10168e-08,5.65857e-08
7.54229e-06,5.17948e-06,2.98515e-06,1.54197e-06,1.05769e-06,8.64276e-07,6.86150e-07,4.35738e-07,2.22486e-07,1.12611e-07,6.41419e-08,5.93398e-08,5.83391e-08,4.74760e-08
9.07663e-06,6.30877e-06,3.75500e-06,2.03272e-06,1.39462e-06,1.10865e-06,8.50555e-07,5.39881e-07,2.93498e-07,1.63916e-07,9.78131e-08,8.06388e-08,7.28736e-08,5.79436e-08
2.04668e-05,1.34209e-05,7.85684e-06,4.29239e-06,2.77389e-06,2.01768e-06,1.40263e-06,8.55655e-07,4.91666e-07,2.97837e-07,1.78982e-07,1.27967e-07,1.03037e-07,7.84941e-08
9.53050e-06,6.54375e-06,3.85559e-06,2.06948e-06,1.40921e-06,1.11506e-06,8.52956e-07,5.39527e-07,2.91167e-07,1.60983e-07,9.53614e-08,7.91473e-08,7.20066e-08,5.73326e-08
7.77206e-06,5.64100e-06,3.45201e-06,1.89734e-06,1.32879e-06,1.07469e-06,8.35210e-07,5.33677e-07,2.91105e-07,1.63126e-07,9.78510e-08,8.09444e-08,7.32393e-08,5.82868e-08
9.62555e-05,6.33166e-05,3.88301e-05,2.30322e-05,1.53281e-05,1.10359e-05,7.48307e-06,4.76614e-06,3.19723e-06,2.26998e-06,1.47451e-06,9.37370e-07,6.45779e-07,4.64116e-07
9.38789e-05,6.21932e-05,3.85554e-05,2.31229e-05,1.54499e-05,1.11233e-05,7.52380e-06,4.76303e-06,3.17223e-06,2.23970e-06,1.45008e-06,9.22919e-07,6.37606e-07,4.58879e-07
6.93514e-05,4.63305e-05,2.91368e-05,1.78868e-05,1.22580e-05,9.03486e-06,6.28177e-06,4.09273e-06,2.78753e-06,2.00152e-06,1.31696e-06,8.46946e-07,5.88142e-07,4.25244e-07
7.08538e-05,4.73594e-05,2.96312e-05,1.80529e-05,1.23853e-05,9.18209e-06,6.43642e-06,4.19144e-06,2.81654e-06,1.99779e-06,1.30962e-06,8.52171e-07,6.01123e-07,4.37574e-07
1.00207e-04,6.65182e-05,4.12829e-05,2.46256e-05,1.62200e-05,1.14601e-05,7.56160e-06,4.74494e-06,3.22232e-06,2.31788e-06,1.50332e-06,9.30671e-07,6.20772e-07,4.39288e-07
7.92087e-05,5.44843e-05,3.48866e-05,2.12681e-05,1.42813e-05,1.02761e-05,6.91620e-06,4.34694e-06,2.88545e-06,2.03744e-06,1.32597e-06,8.52829e-07,5.94993e-07,4.31309e-07
7.02242e-05,4.69937e-05,2.95336e-05,1.80882e-05,1.24017e-05,9.15893e-06,6.38392e-06,4.15383e-06,2.81118e-06,2.00699e-06,1.31717e-06,8.50140e-07,5.93648e-07,4.30145e-07
6.94735e-05,4.64234e-05,2.91513e-05,1.78615e-05,1.22566e-05,9.06034e-06,6.32426e-06,4.12379e-06,2.79712e-06,2.00068e-06,1.31521e-06,8.49463e-07,5.93167e-07,4.29867e-07
9.54946e-05,6.30792e-05,3.86739e-05,2.27820e-05,1.50582e-05,1.07791e-05,7.25861e-06,4.58659e-06,3.05536e-06,2.15789e-06,1.39594e-06,8.86661e-07,6.11428e-07,4.39414e-07
7.19830e-05,4.92436e-05,3.15791e-05,1.94839e-05,1.32605e-05,9.66031e-06,6.59619e-06,4.19838e-06,2.80373e-06,1.98537e-06,1.29446e-06,8.33028e-07,5.81343e-07,4.21444e-07
6.94575e-05,4.63945e-05,2.91186e-05,1.78320e-05,1.22316e-05,9.03957e-06,6.30851e-06,4.11305e-06,2.78973e-06,1.99546e-06,1.31199e-06,8.47639e-07,5.92077e-07,4.29200e-07
7.97861e-05,5.35506e-05,3.31971e-05,1.94630e-05,1.26391e-05,8.85776e-06,5.80877e-06,3.57607e-06,2.35030e-06,1.66119e-06,1.10127e-06,7.33753e-07,5.28417e-07,3.92308e-07
6.64109e-05,4.32129e-05,2.65335e-05,1.61278e-05,1.10881e-05,8.24772e-06,5.81995e-06,3.83995e-06,2.62235e-06,1.88520e-06,1.24808e-06,8.12330e-07,5.70437e-07,4.14937e-07
6.95972e-05,4.64984e-05,2.91899e-05,1.78768e-05,1.22609e-05,9.05931e-06,6.31992e-06,4.11836e-06,2.79197e-06,1.99609e-06,1.31149e-06,8.46668e-07,5.91057e-07,4.28266e-07
6.95831e-05,4.64657e-05,2.91477e-05,1.78352e-05,1.22251e-05,9.02980e-06,6.29843e-06,4.10487e-06,2.78364e-06,1.99097e-06,1.30913e-06,8.45984e-07,5.91059e-07,4.28541e-07
6.90670e-05,4.61111e-05,2.89585e-05,1.77532e-05,1.21700e-05,8.98059e-06,6.25519e-06,4.07820e-06,2.77386e-06,1.98924e-06,1.30909e-06,8.43891e-07,5.87652e-07,4.25470e-07
-2.74981e-05,-1.90365e-05,-1.18550e-05,-6.47499e-06,-3.60853e-06,-2.01941e-06,-8.64873e-07,-2.87501e-07,-1.40161e-07,-8.37225e-08,-2.53313e-08,1.81496e-08,3.52158e-08,3.37944e-08
7.04032e-05,4.73529e-05,2.98933e-05,1.83370e-05,1.25554e-05,9.24874e-06,6.42237e-06,4.16476e-06,2.81532e-06,2.00919e-06,1.31801e-06,8.50108e-07,5.93268e-07,4.29853e-07
7.72739e-05,5.14639e-05,3.20740e-05,1.94075e-05,1.31650e-05,9.63922e-06,6.65846e-06,4.30228e-06,2.90241e-06,2.06827e-06,1.35394e-06,8.71221e-07,6.06859e-07,4.39092e-07
6.99127e-05,4.66959e-05,2.92388e-05,1.78486e-05,1.22500e-05,9.07680e-06,6.35768e-06,4.14552e-06,2.79670e-06,1.99067e-06,1.30708e-06,8.48736e-07,5.96765e-07,4.33839e-07
7.05549e-05,4.68667e-05,2.86271e-05,1.69669e-05,1.17312e-05,8.92871e-06,6.48840e-06,4.25927e-06,2.75593e-06,1.88417e-06,1.22772e-06,8.38109e-07,6.25053e-07,4.65972e-07
6.74273e-05,4.53626e-05,2.86713e-05,1.76225e-05,1.20804e-05,8.90422e-06,6.18825e-06,4.02567e-06,2.73625e-06,1.96206e-06,1.29123e-06,8.32567e-07,5.79976e-07,4.20135e-07
6.83406e-05,4.57194e-05,2.86587e-05,1.74989e-05,1.20125e-05,8.90342e-06,6.23920e-06,4.07102e-06,2.74852e-06,1.95810e-06,1.28751e-06,8.37270e-07,5.89274e-07,4.28772e-07
2.59265e-05,1.64506e-05,9.46784e-06,5.13572e-06,3.18825e-06,2.18877e-06,1.41473e-06,8.27670e-07,4.85524e-07,3.03822e-07,1.80528e-07,1.17918e-07,8.74144e-08,6.43762e-08
1.40182e-04,9.31151e-05,5.74147e-05,3.35813e-05,2.15610e-05,1.48271e-05,9.42298e-06,5.63037e-06,3.65745e-06,2.54026e-06,1.59093e-06,9.60501e-07,6.31403e-07,4.40967e-07
1.20978e-04,7.98795e-05,4.89435e-05,2.84666e-05,1.81954e-05,1.24677e-05,7.89339e-06,4.69808e-06,3.04158e-06,2.10672e-06,1.31533e-06,7.91876e-07,5.19468e-07,3.62204e-07
1.20710e-04,7.96373e-05,4.87507e-05,2.83291e-05,1.80932e-05,1.23890e-05,7.83695e-06,4.66018e-06,3.01467e-06,2.08665e-06,1.30158e-06,7.82723e-07,5.12945e-07,3.57344e-07
1.20848e-04,7.98682e-05,4.89777e-05,2.85061e-05,1.82356e-05,1.25063e-05,7.92662e-06,4.72195e-06,3.05744e-06,2.11780e-06,1.32300e-06,7.97613e-07,5.24066e-07,3.65792e-07
1.20241e-04,7.93104e-05,4.85401e-05,2.82015e-05,1.80084e-05,1.23287e-05,7.79710e-06,4.63553e-06,2.99837e-06,2.07516e-06,1.29417e-06,7.78046e-07,5.09731e-07,3.55028e-07
1.20347e-04,7.93867e-05,4.85912e-05,2.82334e-05,1.80301e-05,1.23443e-05,7.80760e-06,4.64213e-06,3.00282e-06,2.07835e-06,1.29625e-06,7.79369e-07,5.10642e-07,3.55687e-07
1.19036e-04,7.83575e-05,4.78481e-05,2.77471e-05,1.77035e-05,1.21210e-05,7.67703e-06,4.58115e-06,2.97735e-06,2.07119e-06,1.30164e-06,7.89588e-07,5.21034e-07,3.64930e-07
1.20239e-04,7.93050e-05,4.85343e-05,2.81966e-05,1.80045e-05,1.23255e-05,7.79475e-06,4.63389e-06,2.99717e-06,2.07425e-06,1.29353e-06,7.77615e-07,5.09421e-07,3.54795e-07
1.20583e-04,7.95741e-05,4.87289e-05,2.83248e-05,1.80903e-05,1.23831e-05,7.82581e-06,4.64378e-06,2.99554e-06,2.06646e-06,1.28166e-06,7.64925e-07,4.97930e-07,3.45087e-07
1.17827e-04,7.76324e-05,4.74629e-05,2.75533e-05,1.75829e-05,1.20310e-05,7.60474e-06,4.51900e-06,2.92195e-06,2.02172e-06,1.26043e-06,7.57498e-07,4.96127e-07,3.45492e-07
1.19820e-04,7.90305e-05,4.83686e-05,2.81024e-05,1.79452e-05,1.22855e-05,7.76978e-06,4.61937e-06,2.98803e-06,2.06807e-06,1.28978e-06,7.75407e-07,5.07994e-07,3.53819e-07
1.17679e-04,7.75855e-05,4.74664e-05,2.75717e-05,1.76034e-05,1.20501e-05,7.62036e-06,4.53052e-06,2.93066e-06,2.02850e-06,1.26527e-06,7.60818e-07,4.98544e-07,3.47324e-07
1.20258e-04,7.93035e-05,4.85240e-05,2.81856e-05,1.79945e-05,1.23170e-05,7.78815e-06,4.62917e-06,2.99368e-06,2.07157e-06,1.29164e-06,7.76324e-07,5.08484e-07,3.54088e-07
1.20415e-04,7.93475e-05,4.84998e-05,2.81327e-05,1.79363e-05,1.22611e-05,7.73936e-06,4.59054e-06,2.96338e-06,2.04762e-06,1.27466e-06,7.65190e-07,5.00966e-07,3.48886e-07
1.18980e-04,7.85871e-05,4.81771e-05,2.80419e-05,1.79375e-05,1.23002e-05,7.79549e-06,4.64630e-06,3.01210e-06,2.08881e-06,1.30610e-06,7.87417e-07,5.16990e-07,3.60641e-07
1.19315e-04,7.88718e-05,4.83771e-05,2.81610e-05,1.80162e-05,1.23561e-05,7.83115e-06,4.66469e-06,3.02019e-06,2.09183e-06,1.30652e-06,7.87420e-07,5.17192e-07,3.60889e-07
1.20281e-04,7.93431e-05,4.85641e-05,2.82174e-05,1.80197e-05,1.23371e-05,7.80297e-06,4.63930e-06,3.00092e-06,2.07699e-06,1.29538e-06,7.78825e-07,5.10276e-07,3.55425e-07
1.19279e-04,7.88720e-05,4.83957e-05,2.81827e-05,1.80348e-05,1.23709e-05,7.84177e-06,4.67235e-06,3.02649e-06,2.09705e-06,1.31027e-06,7.89821e-07,5.18794e-07,3.62061e-07
1.15593e-04,7.65069e-05,4.69864e-05,2.73786e-05,1.75263e-05,1.20239e-05,7.62162e-06,4.54026e-06,2.94039e-06,2.03689e-06,1.27196e-06,7.66008e-07,5.02673e-07,3.50513e-07
1.02034e-04,6.80704e-05,4.21623e-05,2.47506e-05,1.59276e-05,1.09671e-05,6.97333e-06,4.16386e-06,2.70151e-06,1.87341e-06,1.17020e-06,7.04190e-07,4.61776e-07,3.21995e-07
1.09342e-04,7.25495e-05,4.46918e-05,2.61237e-05,1.67630e-05,1.15212e-05,7.31710e-06,4.36869e-06,2.83575e-06,1.96812e-06,1.23125e-06,7.42273e-07,4.87264e-07,3.39878e-07
1.02431e-04,6.82975e-05,4.22968e-05,2.48471e-05,1.60089e-05,1.10399e-05,7.03744e-06,4.21757e-06,2.74601e-06,1.91056e-06,1.19883e-06,7.24961e-07,4.77107e-07,3.33466e-07
1.17805e-04,7.78043e-05,4.76867e-05,2.77428e-05,1.77343e-05,1.21513e-05,7.69179e-06,4.57713e-06,2.96298e-06,2.05199e-06,1.28061e-06,7.70324e-07,5.04861e-07,3.51737e-07
8.50358e-05,5.84730e-05,3.70893e-05,2.22005e-05,1.47175e-05,1.05001e-05,7.00117e-06,4.34497e-06,2.84282e-06,1.98398e-06,1.28058e-06,8.23951e-07,5.77181e-07,4.18603e-07
5.05129e-05,3.13712e-05,1.77858e-05,9.61273e-06,5.92246e-06,4.02204e-06,2.56377e-06,1.48277e-06,8.65417e-07,5.38252e-07,3.14209e-07,2.00637e-07,1.47674e-07,1.10003e-07
1.55429e-04,1.06465e-04,6.78191e-05,4.08557e-05,2.68485e-05,1.88128e-05,1.22085e-05,7.46800e-06,4.95850e-06,3.51069e-06,2.25223e-06,1.39408e-06,9.35144e-07,6.64345e-07
3.86811e-05,1.97208e-05,7.80414e-06,2.13396e-06,3.76946e-07,-8.70677e-08,-7.34859e-08,1.40927e-07,2.68471e-07,3.14277e-07,3.02625e-07,2.44913e-07,1.87021e-07,1.42404e-07
4.89008e-05,3.01195e-05,1.69157e-05,8.98083e-06,5.35363e-06,3.50817e-06,2.18520e-06,1.36833e-06,9.70871e-07,7.34341e-07,5.04453e-07,3.26256e-07,2.21703e-07,1.58844e-07
