tg_00,tg_01,tg_02,tg_03,tg_04,tg_05,tg_06,tg_07,tg_08,tg_09,tg_10,tg_11,tg_12,tg_13,tg_14,tg_15,tg_16,tg_17,tg_18,tg_19,tg_20,tg_21,tg_22,tg_23
1.61665e-03,8.88628e-04,5.56585e-04,3.74757e-04,2.33793e-04,1.36291e-04,8.69463e-05,5.92958e-05,3.71085e-05,2.15365e-05,1.36498e-05,9.24208e-06,5.71748e-06,3.29094e-06,2.07200e-06,1.40457e-06,8.55311e-07,5.04587e-07,3.27658e-07,2.27613e-07,1.43824e-07,8.69892e-08,5.71583e-08,3.97931e-08
3.49898e-03,1.93419e-03,1.20269e-03,8.00424e-04,4.90370e-04,2.79857e-04,1.76050e-04,1.19218e-04,7.45434e-05,4.36995e-05,2.81557e-05,1.94172e-05,1.23226e-05,7.30351e-06,4.69503e-06,3.22186e-06,1.97241e-06,1.15133e-06,7.30664e-07,4.92786e-07,2.96581e-07,1.68267e-07,1.04328e-07,6.90405e-08
3.46269e-03,1.91613e-03,1.19548e-03,7.98765e-04,4.91865e-04,2.82139e-04,1.77987e-04,1.20675e-04,7.54691e-05,4.42070e-05,2.84596e-05,1.96184e-05,1.24512e-05,7.38683e-06,4.75543e-06,3.26840e-06,2.00553e-06,1.17381e-06,7.46603e-07,5.04472e-07,3.04282e-07,1.73005e-07,1.07428e-07,7.11666e-08
3.44282e-03,1.90394e-03,1.19196e-03,8.01767e-04,4.99747e-04,2.91542e-04,1.86424e-04,1.27578e-04,8.03839e-05,4.72484e-05,3.04168e-05,2.09489e-05,1.32860e-05,7.89020e-06,5.09408e-06,3.51464e-06,2.17075e-06,1.28124e-06,8.21120e-07,5.58458e-07,3.39562e-07,1.94636e-07,1.21578e-07,8.08864e-08
3.49410e-03,1.93724e-03,1.20921e-03,8.07687e-04,4.96560e-04,2.83509e-04,1.77510e-04,1.19177e-04,7.33247e-05,4.19610e-05,2.64672e-05,1.79566e-05,1.12238e-05,6.59460e-06,4.24067e-06,2.92560e-06,1.81329e-06,1.07795e-06,6.96203e-07,4.77021e-07,2.92948e-07,1.69809e-07,1.07057e-07,7.17771e-08
3.48847e-03,1.92952e-03,1.20121e-03,8.00547e-04,4.91349e-04,2.80828e-04,1.76593e-04,1.19330e-04,7.42425e-05,4.31891e-05,2.76651e-05,1.90241e-05,1.20823e-05,7.21635e-06,4.69445e-06,3.26465e-06,2.03971e-06,1.22002e-06,7.90706e-07,5.42836e-07,3.33841e-07,1.93591e-07,1.21995e-07,8.17167e-08
3.48843e-03,1.92934e-03,1.20081e-03,7.99921e-04,4.90524e-04,2.80036e-04,1.76064e-04,1.19113e-04,7.43854e-05,4.35842e-05,2.81107e-05,1.94286e-05,1.23823e-05,7.38683e-06,4.77859e-06,3.29757e-06,2.03335e-06,1.19578e-06,7.63268e-07,5.17101e-07,3.12806e-07,1.78315e-07,1.10915e-07,7.35585e-08
3.48843e-03,1.92935e-03,1.20084e-03,8.00008e-04,4.90721e-04,2.80379e-04,1.76483e-04,1.19536e-04,7.47397e-05,4.38007e-05,2.82094e-05,1.94460e-05,1.23339e-05,7.30592e-06,4.69570e-06,3.22314e-06,1.97545e-06,1.15592e-06,7.35774e-07,4.97811e-07,3.01006e-07,1.71743e-07,1.07001e-07,7.10967e-08
2.47646e-03,1.41259e-03,8.97741e-04,6.07855e-04,3.79615e-04,2.21251e-04,1.41595e-04,9.72731e-05,6.18742e-05,3.69583e-05,2.41554e-05,1.68430e-05,1.08179e-05,6.48831e-06,4.20704e-06,2.90554e-06,1.79178e-06,1.05312e-06,6.71744e-07,4.54839e-07,2.75001e-07,1.56743e-07,9.75296e-08,6.47258e-08
2.85747e-03,1.55476e-03,9.61785e-04,6.39326e-04,3.92572e-04,2.25539e-04,1.43075e-04,9.77499e-05,6.18748e-05,3.68255e-05,2.40243e-05,1.67349e-05,1.07405e-05,6.43884e-06,4.17412e-06,2.88257e-06,1.77757e-06,1.04481e-06,6.66496e-07,4.51328e-07,2.72919e-07,1.55588e-07,9.68306e-08,6.42742e-08
3.36130e-03,1.79131e-03,1.08156e-03,7.03200e-04,4.20522e-04,2.35003e-04,1.46156e-04,9.84545e-05,6.14644e-05,3.61544e-05,2.34261e-05,1.62518e-05,1.03952e-05,6.21725e-06,4.02602e-06,2.77892e-06,1.71324e-06,1.00710e-06,6.42641e-07,4.35343e-07,2.63420e-07,1.50303e-07,9.36203e-08,6.21929e-08
3.51667e-03,1.94401e-03,1.20570e-03,7.99030e-04,4.85932e-04,2.74394e-04,1.70938e-04,1.14796e-04,7.10966e-05,4.12854e-05,2.64339e-05,1.81559e-05,1.14821e-05,6.78978e-06,4.36129e-06,2.99268e-06,1.83313e-06,1.07129e-06,6.80758e-07,4.59728e-07,2.77200e-07,1.57627e-07,9.79308e-08,6.49254e-08
3.49943e-03,1.94340e-03,1.21440e-03,8.11251e-04,4.98093e-04,2.83500e-04,1.76993e-04,1.18602e-04,7.28754e-05,4.16694e-05,2.62407e-05,1.77455e-05,1.10088e-05,6.37683e-06,4.03406e-06,2.73775e-06,1.65746e-06,9.59256e-07,6.05909e-07,4.07647e-07,2.45012e-07,1.39083e-07,8.63948e-08,5.73165e-08
3.48859e-03,1.93002e-03,1.20230e-03,8.02271e-04,4.93773e-04,2.83638e-04,1.79276e-04,1.21638e-04,7.59014e-05,4.40584e-05,2.79836e-05,1.89967e-05,1.17905e-05,6.80092e-06,4.27504e-06,2.88201e-06,1.72848e-06,9.90124e-07,6.20325e-07,4.14670e-07,2.47413e-07,1.39479e-07,8.62222e-08,5.70048e-08
3.48843e-03,1.92934e-03,1.20083e-03,7.99966e-04,4.90613e-04,2.80159e-04,1.76169e-04,1.19169e-04,7.43567e-05,4.34695e-05,2.79599e-05,1.92758e-05,1.22550e-05,7.30635e-06,4.73662e-06,3.28156e-06,2.03941e-06,1.21290e-06,7.82584e-07,5.35361e-07,3.27886e-07,1.89362e-07,1.18967e-07,7.95037e-08
3.48843e-03,1.92935e-03,1.20084e-03,8.00008e-04,4.90721e-04,2.80379e-04,1.76482e-04,1.19536e-04,7.47389e-05,4.37985e-05,2.82048e-05,1.94385e-05,1.23219e-05,7.28939e-06,4.67717e-06,3.20471e-06,1.95934e-06,1.14408e-06,7.27835e-07,4.92915e-07,2.99190e-07,1.72137e-07,1.08401e-07,7.29002e-08
3.48843e-03,1.92935e-03,1.20084e-03,8.00009e-04,4.90721e-04,2.80379e-04,1.76483e-04,1.19537e-04,7.47417e-05,4.38061e-05,2.82190e-05,1.94592e-05,1.23497e-05,7.32139e-06,4.70815e-06,3.23204e-06,1.97970e-06,1.15629e-06,7.34181e-07,4.95364e-07,2.98278e-07,1.69309e-07,1.05010e-07,6.95072e-08
5.96543e-04,3.11557e-04,1.92084e-04,1.30354e-04,8.42065e-05,5.23182e-05,3.55019e-05,2.55211e-05,1.69529e-05,1.04416e-05,6.89600e-06,4.80728e-06,3.06117e-06,1.80589e-06,1.15251e-06,7.85848e-07,4.78220e-07,2.78841e-07,1.77830e-07,1.21035e-07,7.42098e-08,4.33589e-08,2.77373e-08,1.89361e-08
4.93148e-04,2.94917e-04,2.00849e-04,1.45580e-04,9.87715e-05,6.26070e-05,4.22998e-05,3.00181e-05,1.95184e-05,1.16970e-05,7.55278e-06,5.17062e-06,3.22660e-06,1.86549e-06,1.17373e-06,7.92353e-07,4.77251e-07,2.76026e-07,1.75208e-07,1.18928e-07,7.27643e-08,4.24725e-08,2.71687e-08,1.85543e-08
5.96326e-04,3.14889e-04,1.96418e-04,1.34600e-04,8.77398e-05,5.47982e-05,3.72008e-05,2.66976e-05,1.76716e-05,1.08297e-05,7.12133e-06,4.94655e-06,3.13689e-06,1.84266e-06,1.17224e-06,7.97411e-07,4.83980e-07,2.81535e-07,1.79259e-07,1.21869e-07,7.46326e-08,4.35614e-08,2.78482e-08,1.90029e-08
6.13148e-04,3.14185e-04,1.87386e-04,1.22581e-04,7.56868e-05,4.51840e-05,3.01237e-05,2.15708e-05,1.44130e-05,9.01707e-06,6.05372e-06,4.28241e-06,2.77513e-06,1.66787e-06,1.07940e-06,7.43751e-07,4.57918e-07,2.69798e-07,1.73280e-07,1.18521e-07,7.30331e-08,4.28502e-08,2.74838e-08,1.87953e-08
5.94074e-04,3.07296e-04,1.86998e-04,1.25337e-04,8.01526e-05,4.99648e-05,3.45059e-05,2.54119e-05,1.75194e-05,1.13150e-05,7.77258e-06,5.59152e-06,3.68581e-06,2.24776e-06,1.46641e-06,1.01416e-06,6.24846e-07,3.66679e-07,2.33930e-07,1.58754e-07,9.66369e-08,5.58222e-08,3.53033e-08,2.38450e-08
5.96524e-04,3.11504e-04,1.91998e-04,1.30247e-04,8.40972e-05,5.22409e-05,3.54669e-05,2.55211e-05,1.69837e-05,1.04866e-05,6.93899e-06,4.84299e-06,3.08574e-06,1.81903e-06,1.15873e-06,7.88199e-07,4.77738e-07,2.77151e-07,1.75968e-07,1.19325e-07,7.28456e-08,4.23927e-08,2.70494e-08,1.84365e-08
5.96543e-04,3.11557e-04,1.92083e-04,1.30352e-04,8.42013e-05,5.23090e-05,3.54902e-05,2.55089e-05,1.69421e-05,1.04342e-05,6.89190e-06,4.80553e-06,3.06151e-06,1.80750e-06,1.15447e-06,7.87783e-07,4.79886e-07,2.80112e-07,1.78785e-07,1.21758e-07,7.46985e-08,4.36648e-08,2.79393e-08,1.90756e-08
5.96543e-04,3.11557e-04,1.92084e-04,1.30354e-04,8.42066e-05,5.23187e-05,3.55028e-05,2.55225e-05,1.69547e-05,1.04435e-05,6.89769e-06,4.80860e-06,3.06198e-06,1.80617e-06,1.15247e-06,7.85646e-07,4.77922e-07,2.78537e-07,1.77562e-07,1.20811e-07,7.40414e-08,4.32438e-08,2.76567e-08,1.88779e-08
7.75739e-04,3.94748e-04,2.36846e-04,1.56678e-04,9.82761e-05,5.93828e-05,3.96123e-05,2.81769e-05,1.85444e-05,1.13360e-05,7.45097e-06,5.17619e-06,3.28356e-06,1.92924e-06,1.22719e-06,8.34488e-07,5.06039e-07,2.93938e-07,1.86862e-07,1.26840e-07,7.75069e-08,4.51228e-08,2.87831e-08,1.96044e-08
7.05675e-04,3.73655e-04,2.29974e-04,1.54890e-04,9.87068e-05,6.03532e-05,4.05058e-05,2.89085e-05,1.90790e-05,1.16883e-05,7.69264e-06,5.34862e-06,3.39534e-06,1.99562e-06,1.26928e-06,8.62786e-07,5.22757e-07,3.03250e-07,1.92522e-07,1.30514e-07,7.96123e-08,4.62559e-08,2.94567e-08,2.00353e-08
5.99977e-04,3.15036e-04,1.94998e-04,1.32716e-04,8.59722e-05,5.35452e-05,3.63923e-05,2.61909e-05,1.74186e-05,1.07406e-05,7.09877e-06,4.95086e-06,3.15357e-06,1.86038e-06,1.18690e-06,8.08906e-07,4.91812e-07,2.86406e-07,1.82430e-07,1.24024e-07,7.59262e-08,4.42854e-08,2.82897e-08,1.92904e-08
6.27618e-04,3.28835e-04,1.99160e-04,1.30806e-04,7.96613e-05,4.54736e-05,2.86243e-05,1.93453e-05,1.20004e-05,6.91664e-06,4.37284e-06,2.96303e-06,1.84211e-06,1.07183e-06,6.83126e-07,4.68327e-07,2.89082e-07,1.72389e-07,1.12461e-07,7.81848e-08,4.93090e-08,2.97303e-08,1.95145e-08,1.36075e-08
5.96045e-04,3.10746e-04,1.91166e-04,1.29493e-04,8.35583e-05,5.19842e-05,3.53943e-05,2.55503e-05,1.70766e-05,1.05987e-05,7.04418e-06,4.93559e-06,3.16065e-06,1.87483e-06,1.20092e-06,8.20832e-07,5.00579e-07,2.92215e-07,1.86382e-07,1.26801e-07,7.76561e-08,4.52889e-08,2.89177e-08,1.97073e-08
5.96481e-04,3.11380e-04,1.91783e-04,1.29957e-04,8.37475e-05,5.18879e-05,3.51615e-05,2.52792e-05,1.68293e-05,1.04237e-05,6.93284e-06,4.86910e-06,3.13337e-06,1.87311e-06,1.20911e-06,8.32208e-07,5.12125e-07,3.01725e-07,1.93767e-07,1.32483e-07,8.15482e-08,4.77446e-08,3.05458e-08,2.08338e-08
5.96543e-04,3.11557e-04,1.92085e-04,1.30355e-04,8.42107e-05,5.23282e-05,3.55174e-05,2.55405e-05,1.69741e-05,1.04605e-05,6.91040e-06,4.81711e-06,3.06576e-06,1.80601e-06,1.15039e-06,7.82780e-07,4.74848e-07,2.75826e-07,1.75341e-07,1.19028e-07,7.27602e-08,4.23977e-08,2.70769e-08,1.84668e-08
5.96542e-04,3.11556e-04,1.92084e-04,1.30354e-04,8.42059e-05,5.23165e-05,3.54974e-05,2.55120e-05,1.69355e-05,1.04129e-05,6.85969e-06,4.76736e-06,3.02138e-06,1.77170e-06,1.12575e-06,7.65976e-07,4.66649e-07,2.74365e-07,1.77443e-07,1.22923e-07,7.76566e-08,4.72951e-08,3.14894e-08,2.23051e-08
9.16568e-04,4.81275e-04,2.89624e-04,1.88502e-04,1.13303e-04,6.37959e-05,3.98558e-05,2.68683e-05,1.67009e-05,9.70330e-06,6.19195e-06,4.22978e-06,2.65086e-06,1.54940e-06,9.86737e-07,6.74030e-07,4.13091e-07,2.44369e-07,1.58709e-07,1.10254e-07,6.98416e-08,4.26370e-08,2.84427e-08,2.01837e-08
7.57275e-04,4.00964e-04,2.43492e-04,1.59923e-04,9.72806e-05,5.55556e-05,3.51072e-05,2.38818e-05,1.49910e-05,8.79139e-06,5.64372e-06,3.87033e-06,2.43456e-06,1.42825e-06,9.12790e-07,6.25857e-07,3.85988e-07,2.30337e-07,1.50870e-07,1.05625e-07,6.75762e-08,4.16780e-08,2.80121e-08,1.99869e-08
7.52838e-04,4.00479e-04,2.44260e-04,1.60994e-04,9.82736e-05,5.62653e-05,3.55830e-05,2.41965e-05,1.51623e-05,8.85921e-06,5.66366e-06,3.86877e-06,2.42235e-06,1.41545e-06,9.03300e-07,6.19630e-07,3.83259e-07,2.30000e-07,1.51556e-07,1.06692e-07,6.87274e-08,4.26671e-08,2.88019e-08,2.06082e-08
7.51028e-04,3.97947e-04,2.41901e-04,1.59000e-04,9.67718e-05,5.52562e-05,3.48865e-05,2.36986e-05,1.48375e-05,8.66443e-06,5.53797e-06,3.78292e-06,2.36917e-06,1.38530e-06,8.84869e-07,6.07616e-07,3.76449e-07,2.26382e-07,1.49446e-07,1.05371e-07,6.80040e-08,4.22957e-08,2.85886e-08,2.04753e-08
7.50461e-04,3.97423e-04,2.41536e-04,1.58803e-04,9.67507e-05,5.53504e-05,3.50077e-05,2.38097e-05,1.49175e-05,8.70705e-06,5.55890e-06,3.79320e-06,2.37392e-06,1.38927e-06,8.89679e-07,6.13073e-07,3.82134e-07,2.31566e-07,1.53861e-07,1.09041e-07,7.07602e-08,4.42051e-08,2.99496e-08,2.14738e-08
7.50447e-04,3.97379e-04,2.41457e-04,1.58697e-04,9.66265e-05,5.52399e-05,3.49333e-05,2.37752e-05,1.49306e-05,8.75865e-06,5.62345e-06,3.85660e-06,2.42584e-06,1.42288e-06,9.09097e-07,6.23107e-07,3.84067e-07,2.29018e-07,1.49907e-07,1.04894e-07,6.70689e-08,4.13454e-08,2.77819e-08,1.98209e-08
7.50447e-04,3.97379e-04,2.41457e-04,1.58697e-04,9.66266e-05,5.52402e-05,3.49346e-05,2.37782e-05,1.49368e-05,8.76938e-06,5.63701e-06,3.87095e-06,2.43893e-06,1.43230e-06,9.14845e-07,6.26040e-07,3.84262e-07,2.27521e-07,1.47831e-07,1.02731e-07,6.51161e-08,3.97975e-08,2.65861e-08,1.88955e-08
7.22858e-04,3.84448e-04,2.34317e-04,1.54383e-04,9.42503e-05,5.40279e-05,3.42353e-05,2.33350e-05,1.46772e-05,8.62219e-06,5.54063e-06,3.80192e-06,2.39287e-06,1.40472e-06,8.98433e-07,6.16557e-07,3.80830e-07,2.27732e-07,1.49459e-07,1.04821e-07,6.72085e-08,4.15413e-08,2.79633e-08,1.99739e-08
5.49122e-04,2.98648e-04,1.85398e-04,1.24081e-04,7.71341e-05,4.50814e-05,2.89927e-05,1.99906e-05,1.27352e-05,7.57929e-06,4.91702e-06,3.39855e-06,2.15630e-06,1.27670e-06,8.22203e-07,5.67499e-07,3.53142e-07,2.12880e-07,1.40634e-07,9.91661e-08,6.39937e-08,3.98072e-08,2.69214e-08,1.92973e-08
7.14619e-04,3.73274e-04,2.24854e-04,1.46924e-04,8.90330e-05,5.07582e-05,3.20844e-05,2.18511e-05,1.37457e-05,8.08522e-06,5.20402e-06,3.57682e-06,2.25630e-06,1.32842e-06,8.51997e-07,5.86210e-07,3.63422e-07,2.18267e-07,1.43787e-07,1.01166e-07,6.51204e-08,4.04108e-08,2.72827e-08,1.95315e-08
7.13636e-04,3.75835e-04,2.30857e-04,1.55313e-04,9.91358e-05,6.12138e-05,4.17964e-05,3.04710e-05,2.07806e-05,1.33022e-05,9.09897e-06,6.53498e-06,4.30666e-06,2.62922e-06,1.71780e-06,1.18985e-06,7.34985e-07,4.33174e-07,2.77931e-07,1.89956e-07,1.17124e-07,6.90151e-08,4.45929e-08,3.07807e-08
7.50903e-04,3.98179e-04,2.42437e-04,1.59698e-04,9.74886e-05,5.58057e-05,3.52354e-05,2.38876e-05,1.48790e-05,8.60974e-06,5.45107e-06,3.69048e-06,2.28486e-06,1.31814e-06,8.32632e-07,5.66621e-07,3.47345e-07,2.06879e-07,1.35738e-07,9.53574e-08,6.13855e-08,3.81670e-08,2.58332e-08,1.85407e-08
7.50448e-04,3.97381e-04,2.41465e-04,1.58717e-04,9.66711e-05,5.53175e-05,3.50302e-05,2.38756e-05,1.50180e-05,8.81534e-06,5.65222e-06,3.86551e-06,2.41821e-06,1.40653e-06,8.91449e-07,6.06790e-07,3.70901e-07,2.19516e-07,1.43032e-07,9.98289e-08,6.37343e-08,3.92984e-08,2.64409e-08,1.88956e-08
7.50447e-04,3.97379e-04,2.41457e-04,1.58696e-04,9.66264e-05,5.52394e-05,3.49319e-05,2.37725e-05,1.49258e-05,8.75167e-06,5.61573e-06,3.84924e-06,2.41994e-06,1.41931e-06,9.07380e-07,6.22626e-07,3.84631e-07,2.30098e-07,1.51076e-07,1.05993e-07,6.79853e-08,4.20312e-08,2.82938e-08,2.02082e-08
7.50448e-04,3.97379e-04,2.41457e-04,1.58697e-04,9.66269e-05,5.52405e-05,3.49349e-05,2.37787e-05,1.49383e-05,8.77375e-06,5.64531e-06,3.88306e-06,2.45507e-06,1.45066e-06,9.32582e-07,6.41770e-07,3.96211e-07,2.35042e-07,1.52117e-07,1.04814e-07,6.52232e-08,3.86826e-08,2.50257e-08,1.72334e-08
7.50447e-04,3.97379e-04,2.41457e-04,1.58697e-04,9.66265e-05,5.52398e-05,3.49330e-05,2.37744e-05,1.49287e-05,8.75536e-06,5.61944e-06,3.85251e-06,2.42229e-06,1.42051e-06,9.07781e-07,6.22547e-07,3.84195e-07,2.29530e-07,1.50524e-07,1.05501e-07,6.75944e-08,4.17489e-08,2.80877e-08,2.00546e-08
6.93651e-04,3.61873e-04,2.29436e-04,1.62116e-04,1.12019e-04,7.69494e-05,5.77571e-05,4.56728e-05,3.43240e-05,2.44244e-05,1.81241e-05,1.38801e-05,9.83665e-06,6.48092e-06,4.49159e-06,3.25985e-06,2.13008e-06,1.32714e-06,8.87404e-07,6.25295e-07,3.97609e-07,2.39339e-07,1.55603e-07,1.06994e-07
7.13038e-04,3.67844e-04,2.30524e-04,1.61308e-04,1.10380e-04,7.52521e-05,5.62869e-05,4.44522e-05,3.34034e-05,2.37973e-05,1.76859e-05,1.35648e-05,9.63152e-06,6.35946e-06,4.41507e-06,3.20879e-06,2.10026e-06,1.31077e-06,8.77589e-07,6.19014e-07,3.94091e-07,2.37510e-07,1.54557e-07,1.06352e-07
8.52649e-04,4.19766e-04,2.40288e-04,1.51274e-04,8.95322e-05,5.20442e-05,3.50643e-05,2.60813e-05,1.88882e-05,1.34178e-05,1.01620e-05,7.98962e-06,5.87902e-06,4.05322e-06,2.91700e-06,2.18342e-06,1.48181e-06,9.59373e-07,6.60956e-07,4.77054e-07,3.12143e-07,1.93433e-07,1.28600e-07,9.00085e-08
1.05654e-03,6.77103e-04,4.84627e-04,3.67535e-04,2.65920e-04,1.84732e-04,1.36422e-04,1.04974e-04,7.54682e-05,5.05952e-05,3.56344e-05,2.61031e-05,1.75398e-05,1.09017e-05,7.21457e-06,5.04685e-06,3.15481e-06,1.88094e-06,1.21605e-06,8.34364e-07,5.14267e-07,3.00077e-07,1.90549e-07,1.28632e-07
6.93641e-04,3.61807e-04,2.29186e-04,1.61526e-04,1.10771e-04,7.48260e-05,5.51376e-05,4.29719e-05,3.19673e-05,2.28559e-05,1.72697e-05,1.35408e-05,9.94324e-06,6.84920e-06,4.92553e-06,3.68133e-06,2.48824e-06,1.59831e-06,1.09076e-06,7.79394e-07,5.02476e-07,3.05854e-07,2.00227e-07,1.38314e-07
6.93651e-04,3.61873e-04,2.29437e-04,1.62117e-04,1.12022e-04,7.69587e-05,5.77732e-05,4.56943e-05,3.43494e-05,2.44492e-05,1.81446e-05,1.38956e-05,9.84569e-06,6.48361e-06,4.49054e-06,3.25681e-06,2.12583e-06,1.32284e-06,8.83635e-07,6.22154e-07,3.95293e-07,2.37803e-07,1.54564e-07,1.06273e-07
6.93652e-04,3.61874e-04,2.29437e-04,1.62117e-04,1.12019e-04,7.69499e-05,5.77581e-05,4.56752e-05,3.43311e-05,2.44428e-05,1.81565e-05,1.39254e-05,9.89469e-06,6.54413e-06,4.54981e-06,3.30853e-06,2.16266e-06,1.34235e-06,8.91062e-07,6.21976e-07,3.89221e-07,2.29248e-07,1.46044e-07,9.86187e-08
6.93651e-04,3.61873e-04,2.29436e-04,1.62116e-04,1.12019e-04,7.69494e-05,5.77571e-05,4.56728e-05,3.43240e-05,2.44244e-05,1.81241e-05,1.38801e-05,9.83668e-06,6.48097e-06,4.49170e-06,3.26001e-06,2.13030e-06,1.32740e-06,8.87652e-07,6.25509e-07,3.97756e-07,2.39411e-07,1.55624e-07,1.06984e-07
1.03242e-03,5.10064e-04,3.05150e-04,2.04654e-04,1.33551e-04,8.71421e-05,6.34670e-05,4.93136e-05,3.65464e-05,2.57648e-05,1.90311e-05,1.45353e-05,1.02743e-05,6.75207e-06,4.67025e-06,3.38403e-06,2.20673e-06,1.37197e-06,9.15825e-07,6.44432e-07,4.09105e-07,2.45855e-07,1.59641e-07,1.09666e-07
7.93458e-04,4.08519e-04,2.54281e-04,1.76587e-04,1.19657e-04,8.07424e-05,5.99658e-05,4.71232e-05,3.52368e-05,2.49891e-05,1.85116e-05,1.41626e-05,1.00270e-05,6.59998e-06,4.57067e-06,3.31518e-06,2.16452e-06,1.34746e-06,9.00362e-07,6.34060e-07,4.02900e-07,2.42351e-07,1.57475e-07,1.08235e-07
9.34931e-04,5.01018e-04,3.15686e-04,2.18937e-04,1.46301e-04,9.63202e-05,7.00282e-05,5.41745e-05,3.99307e-05,2.80231e-05,2.06551e-05,1.57611e-05,1.11354e-05,7.31634e-06,5.05931e-06,3.66444e-06,2.38732e-06,1.48181e-06,9.87330e-07,6.93465e-07,4.39099e-07,2.63102e-07,1.70427e-07,1.16843e-07
7.85683e-04,4.01575e-04,2.40205e-04,1.56636e-04,9.48894e-05,5.39655e-05,3.39312e-05,2.29734e-05,1.43683e-05,8.46694e-06,5.52868e-06,3.89567e-06,2.58009e-06,1.64528e-06,1.14582e-06,8.50378e-07,5.81479e-07,3.84754e-07,2.71117e-07,1.99564e-07,1.33643e-07,8.46875e-08,5.72239e-08,4.05577e-08
6.93649e-04,3.61861e-04,2.29393e-04,1.62016e-04,1.11815e-04,7.66189e-05,5.73643e-05,4.52777e-05,3.39855e-05,2.41973e-05,1.79935e-05,1.38190e-05,9.83745e-06,6.52161e-06,4.54582e-06,3.31597e-06,2.18102e-06,1.36820e-06,9.19675e-07,6.50666e-07,4.15601e-07,2.51184e-07,1.63744e-07,1.12799e-07
6.93652e-04,3.61874e-04,2.29439e-04,1.62124e-04,1.12046e-04,7.70354e-05,5.79299e-05,4.59356e-05,3.46902e-05,2.48601e-05,1.85590e-05,1.42760e-05,1.01515e-05,6.68510e-06,4.60773e-06,3.31326e-06,2.12333e-06,1.28193e-06,8.27973e-07,5.63165e-07,3.40268e-07,1.92615e-07,1.18785e-07,7.81367e-08
6.93651e-04,3.61873e-04,2.29436e-04,1.62116e-04,1.12019e-04,7.69489e-05,5.77566e-05,4.56723e-05,3.43235e-05,2.44239e-05,1.81233e-05,1.38786e-05,9.83350e-06,6.47442e-06,4.48157e-06,3.24705e-06,2.11501e-06,1.31221e-06,8.74603e-07,6.15286e-07,3.91599e-07,2.37233e-07,1.55828e-07,1.08475e-07
6.93651e-04,3.61873e-04,2.29436e-04,1.62116e-04,1.12019e-04,7.69489e-05,5.77566e-05,4.56723e-05,3.43235e-05,2.44239e-05,1.81236e-05,1.38796e-05,9.83614e-06,6.48026e-06,4.49059e-06,3.25832e-06,2.12753e-06,1.32326e-06,8.82561e-07,6.19939e-07,3.92163e-07,2.34506e-07,1.51668e-07,1.03945e-07
1.53485e-03,8.18831e-04,4.98322e-04,3.27037e-04,1.98086e-04,1.12164e-04,7.02424e-05,4.73827e-05,2.94284e-05,1.70395e-05,1.08162e-05,7.34274e-06,4.55904e-06,2.63438e-06,1.66356e-06,1.13058e-06,6.91263e-07,4.10576e-07,2.69042e-07,1.89052e-07,1.22015e-07,7.63147e-08,5.20246e-08,3.76170e-08
1.51681e-03,8.00750e-04,4.83364e-04,3.15252e-04,1.89832e-04,1.07042e-04,6.69103e-05,4.50802e-05,2.79353e-05,1.60995e-05,1.01652e-05,6.86819e-06,4.24514e-06,2.44993e-06,1.55267e-06,1.06244e-06,6.58514e-07,3.98745e-07,2.65988e-07,1.89754e-07,1.24635e-07,7.91933e-08,5.45250e-08,3.96684e-08
1.54050e-03,8.21991e-04,5.00681e-04,3.29027e-04,1.99729e-04,1.13412e-04,7.11748e-05,4.80858e-05,2.99211e-05,1.73779e-05,1.10741e-05,7.54997e-06,4.71495e-06,2.74026e-06,1.73491e-06,1.17869e-06,7.17442e-07,4.21870e-07,2.73231e-07,1.89801e-07,1.20660e-07,7.43093e-08,5.01115e-08,3.59674e-08
1.54328e-03,8.23472e-04,5.01191e-04,3.28959e-04,1.99320e-04,1.12958e-04,7.07998e-05,4.77777e-05,2.96554e-05,1.71217e-05,1.08251e-05,7.31944e-06,4.52378e-06,2.60551e-06,1.64531e-06,1.12081e-06,6.89565e-07,4.13663e-07,2.73719e-07,1.93982e-07,1.26456e-07,7.98056e-08,5.47043e-08,3.96826e-08
1.54331e-03,8.23531e-04,5.01254e-04,3.28997e-04,1.99294e-04,1.12857e-04,7.06773e-05,4.76740e-05,2.96049e-05,1.71359e-05,1.08730e-05,7.37828e-06,4.57869e-06,2.64429e-06,1.66923e-06,1.13421e-06,6.93420e-07,4.11891e-07,2.69951e-07,1.89726e-07,1.22481e-07,7.66230e-08,5.22411e-08,3.77755e-08
1.54331e-03,8.23531e-04,5.01253e-04,3.28995e-04,1.99290e-04,1.12857e-04,7.06953e-05,4.77195e-05,2.96934e-05,1.72674e-05,1.10196e-05,7.51916e-06,4.69384e-06,2.71762e-06,1.70848e-06,1.14999e-06,6.88310e-07,3.95168e-07,2.50015e-07,1.70025e-07,1.05265e-07,6.31928e-08,4.19136e-08,2.97816e-08
1.54331e-03,8.23530e-04,5.01253e-04,3.28995e-04,1.99288e-04,1.12845e-04,7.06637e-05,4.76618e-05,2.95977e-05,1.71359e-05,1.08777e-05,7.38526e-06,4.58651e-06,2.65124e-06,1.67473e-06,1.13835e-06,6.95921e-07,4.12990e-07,2.70241e-07,1.89568e-07,1.22018e-07,7.60647e-08,5.17142e-08,3.73140e-08
